epoch,accuracy,loss,val_accuracy,val_loss
0,0.016826923936605453,4.079527378082275,0.034090910106897354,4.047494888305664
1,0.018629807978868484,4.039780139923096,0.022727273404598236,3.9781453609466553
2,0.04086538404226303,3.856201410293579,0.10795454680919647,3.593747854232788
3,0.11538461595773697,3.3622515201568604,0.20454545319080353,3.126193046569824
4,0.2085336595773697,2.84903621673584,0.22727273404598236,2.804603338241577
5,0.30889421701431274,2.456289529800415,0.33522728085517883,2.31972074508667
6,0.36899039149284363,2.1532251834869385,0.40340909361839294,2.1569693088531494
7,0.4224759638309479,1.9571088552474976,0.39772728085517883,2.0089213848114014
8,0.48076921701431274,1.8034207820892334,0.4886363744735718,1.7067012786865234
9,0.5258413553237915,1.6531633138656616,0.4545454680919647,1.7790364027023315
10,0.5865384340286255,1.5202521085739136,0.5113636255264282,1.6228045225143433
11,0.6015625,1.426998257637024,0.5227272510528564,1.527886986732483
12,0.6676682829856873,1.2836195230484009,0.6193181872367859,1.3971632719039917
13,0.6814903616905212,1.1933610439300537,0.6193181872367859,1.4120272397994995
14,0.6929086446762085,1.1501381397247314,0.6079545617103577,1.3855080604553223
15,0.7181490659713745,1.108389139175415,0.6363636255264282,1.3660575151443481
16,0.7536057829856873,1.0184764862060547,0.6136363744735718,1.3726050853729248
17,0.760817289352417,0.9893969893455505,0.6022727489471436,1.434352159500122
18,0.778245210647583,0.9197884798049927,0.6761363744735718,1.2224602699279785
19,0.8221153616905212,0.8497589826583862,0.6875,1.1761555671691895
20,0.8269230723381042,0.8088811635971069,0.6477272510528564,1.2386136054992676
21,0.8425480723381042,0.7756367921829224,0.6988636255264282,1.1773535013198853
22,0.864182710647583,0.711552083492279,0.6477272510528564,1.2105032205581665
23,0.8900240659713745,0.6671741008758545,0.6477272510528564,1.1561352014541626
24,0.8888221383094788,0.6520265936851501,0.7102272510528564,1.1347661018371582
25,0.9080528616905212,0.618338942527771,0.6818181872367859,1.235348105430603
26,0.9056490659713745,0.6074482202529907,0.6761363744735718,1.293971061706543
27,0.9152644276618958,0.5878310799598694,0.6988636255264282,1.1822059154510498
28,0.926682710647583,0.5460415482521057,0.6931818127632141,1.1500730514526367
29,0.9417067170143127,0.4997049868106842,0.7215909361839294,1.198501706123352
30,0.9417067170143127,0.49531733989715576,0.6818181872367859,1.2858330011367798
31,0.9519230723381042,0.47848182916641235,0.6647727489471436,1.2392725944519043
32,0.9411057829856873,0.4910752475261688,0.6761363744735718,1.1979385614395142
33,0.9435096383094788,0.4658467471599579,0.6931818127632141,1.1736949682235718
34,0.956129789352417,0.4541155695915222,0.7102272510528564,1.147781252861023
35,0.9537259340286255,0.44336074590682983,0.6875,1.201959252357483
36,0.9471153616905212,0.43531274795532227,0.7329545617103577,1.2115907669067383
37,0.9489182829856873,0.4489423632621765,0.6931818127632141,1.2118206024169922
38,0.9362980723381042,0.4771885871887207,0.6363636255264282,1.331034779548645
39,0.9633413553237915,0.4042997658252716,0.7159090638160706,1.1079007387161255
