epoch,accuracy,loss,val_accuracy,val_loss
0,0.021033653989434242,4.027987003326416,0.01875000074505806,4.023372650146484
1,0.015625,4.022307395935059,0.01875000074505806,4.016605854034424
2,0.01742788404226303,4.020137310028076,0.01875000074505806,4.0177717208862305
3,0.01923076994717121,4.017343521118164,0.01875000074505806,4.0124359130859375
4,0.014423076994717121,4.015574932098389,0.01875000074505806,4.017240047454834
5,0.01983173005282879,4.013567924499512,0.03125,4.000427722930908
6,0.03365384787321091,4.007890224456787,0.05624999850988388,3.9102025032043457
7,0.10576923191547394,3.498716115951538,0.23749999701976776,2.8833165168762207
8,0.24038460850715637,2.6458635330200195,0.38749998807907104,2.194248676300049
9,0.4008413553237915,2.069653034210205,0.3687500059604645,1.977909803390503
10,0.5618990659713745,1.640947937965393,0.512499988079071,1.6917787790298462
11,0.640625,1.3407790660858154,0.53125,1.5648192167282104
12,0.7307692170143127,1.0980504751205444,0.6499999761581421,1.197284460067749
13,0.828125,0.8693857192993164,0.675000011920929,1.1116225719451904
14,0.8659855723381042,0.7248764634132385,0.706250011920929,1.0618127584457397
15,0.909254789352417,0.5899156332015991,0.75,1.0331186056137085
16,0.9537259340286255,0.4836837947368622,0.768750011920929,0.9575335383415222
17,0.9675480723381042,0.4010198712348938,0.737500011920929,0.9750016927719116
18,0.9807692170143127,0.3385278582572937,0.731249988079071,0.9501946568489075
19,0.984375,0.30578720569610596,0.7562500238418579,0.984130859375
20,0.9945913553237915,0.25221559405326843,0.7749999761581421,0.9514104723930359
21,0.9975961446762085,0.22145435214042664,0.7562500238418579,0.9532501101493835
22,0.9981971383094788,0.1919390857219696,0.7437499761581421,0.9125829935073853
23,0.9993990659713745,0.17254239320755005,0.8062499761581421,0.8894602656364441
24,0.9987980723381042,0.16058942675590515,0.7437499761581421,0.9150660634040833
25,1.0,0.14536800980567932,0.768750011920929,0.8693181276321411
26,1.0,0.13383916020393372,0.768750011920929,0.9339340329170227
27,1.0,0.12549348175525665,0.793749988079071,0.9059845209121704
28,0.9981971383094788,0.12530618906021118,0.762499988079071,0.8923896551132202
29,1.0,0.11292064934968948,0.7875000238418579,0.8228738903999329
30,1.0,0.10223960131406784,0.7875000238418579,0.8499078750610352
31,0.9993990659713745,0.10145580023527145,0.768750011920929,0.9276477694511414
32,1.0,0.0947672426700592,0.793749988079071,0.8669770956039429
33,1.0,0.08696524798870087,0.831250011920929,0.7457536458969116
34,1.0,0.08140407502651215,0.78125,0.8624728322029114
35,1.0,0.07639066874980927,0.8125,0.8209323883056641
36,1.0,0.07379626482725143,0.831250011920929,0.8258939981460571
37,1.0,0.06971514970064163,0.800000011920929,0.8738621473312378
38,1.0,0.06682563573122025,0.78125,0.870247483253479
39,1.0,0.06392249464988708,0.800000011920929,0.8368420600891113
