epoch,accuracy,loss,val_accuracy,val_loss
0,0.016225961968302727,4.025399208068848,0.05000000074505806,4.004128456115723
1,0.06069711595773697,3.8872642517089844,0.13124999403953552,3.5472731590270996
2,0.13882210850715637,3.295959949493408,0.23125000298023224,2.9300217628479004
3,0.24098557233810425,2.695831775665283,0.3375000059604645,2.5435242652893066
4,0.3774038553237915,2.2426953315734863,0.4000000059604645,2.1845340728759766
5,0.49399039149284363,1.8576295375823975,0.543749988079071,1.8054955005645752
6,0.6021634340286255,1.5753964185714722,0.53125,1.6619493961334229
7,0.684495210647583,1.311636209487915,0.581250011920929,1.4746100902557373
8,0.7758413553237915,1.115718126296997,0.6000000238418579,1.39174485206604
9,0.809495210647583,0.9585966467857361,0.637499988079071,1.3372619152069092
10,0.8449519276618958,0.8282954692840576,0.6312500238418579,1.332395076751709
11,0.9050480723381042,0.6969283819198608,0.6187499761581421,1.2939802408218384
12,0.9302884340286255,0.6080096364021301,0.6312500238418579,1.2789103984832764
13,0.9549278616905212,0.5318682789802551,0.6499999761581421,1.2086900472640991
14,0.9651442170143127,0.4798700213432312,0.643750011920929,1.2092081308364868
15,0.9831730723381042,0.4135133624076843,0.6499999761581421,1.2723411321640015
16,0.9855769276618958,0.3900132179260254,0.606249988079071,1.3122574090957642
17,0.989182710647583,0.3510080873966217,0.637499988079071,1.159854769706726
18,0.995192289352417,0.31739962100982666,0.65625,1.1766865253448486
19,0.996995210647583,0.29016444087028503,0.675000011920929,1.1735143661499023
20,0.9981971383094788,0.27074000239372253,0.6625000238418579,1.2043285369873047
21,0.9981971383094788,0.2521793246269226,0.6875,1.109907865524292
22,0.9987980723381042,0.24064087867736816,0.6625000238418579,1.1243568658828735
23,0.9993990659713745,0.22383305430412292,0.6937500238418579,1.0949403047561646
24,0.9987980723381042,0.21680039167404175,0.637499988079071,1.1639996767044067
25,0.9993990659713745,0.20670248568058014,0.6875,1.1067795753479004
26,0.9987980723381042,0.19626173377037048,0.668749988079071,1.1905193328857422
27,0.9993990659713745,0.1873088777065277,0.6875,1.0844939947128296
28,0.9993990659713745,0.17940346896648407,0.637499988079071,1.122912049293518
29,1.0,0.17321276664733887,0.668749988079071,1.1152944564819336
