epoch,accuracy,loss,val_accuracy,val_loss
0,0.01923076994717121,4.042206764221191,0.011363636702299118,4.026242733001709
1,0.032451923936605453,3.977161169052124,0.05681818351149559,3.748232841491699
2,0.07512019574642181,3.594862461090088,0.10227272659540176,3.3497467041015625
3,0.1586538404226303,2.9984402656555176,0.3011363744735718,2.5604255199432373
4,0.31610578298568726,2.419201374053955,0.3295454680919647,2.2578203678131104
5,0.36538460850715637,2.0786831378936768,0.3920454680919647,1.9207415580749512
6,0.46454328298568726,1.8078091144561768,0.5,1.69500732421875
7,0.5402644276618958,1.5825661420822144,0.46590909361839294,1.6291611194610596
8,0.5973557829856873,1.413283109664917,0.5056818127632141,1.547107219696045
9,0.6394230723381042,1.300917387008667,0.5568181872367859,1.469628095626831
10,0.6682692170143127,1.181838870048523,0.5852272510528564,1.3840752840042114
11,0.706129789352417,1.076583981513977,0.6306818127632141,1.2606861591339111
12,0.721754789352417,0.9997138977050781,0.625,1.2858695983886719
13,0.7620192170143127,0.9297856092453003,0.6590909361839294,1.2353482246398926
14,0.8058894276618958,0.8193358182907104,0.5511363744735718,1.4163482189178467
15,0.8323317170143127,0.7617077231407166,0.625,1.2347025871276855
16,0.8515625,0.7061094045639038,0.7102272510528564,1.126033902168274
17,0.8443509340286255,0.6934093832969666,0.6420454382896423,1.2729885578155518
18,0.8527644276618958,0.6804704666137695,0.6534090638160706,1.1880625486373901
19,0.8966346383094788,0.5567982792854309,0.6761363744735718,1.1423163414001465
20,0.9128605723381042,0.5158147215843201,0.6022727489471436,1.2313021421432495
21,0.9302884340286255,0.48275643587112427,0.6193181872367859,1.1702994108200073
22,0.9381009340286255,0.4510045349597931,0.6306818127632141,1.18901789188385
23,0.9278846383094788,0.4694591760635376,0.6534090638160706,1.1763564348220825
24,0.9627403616905212,0.3824728727340698,0.6477272510528564,1.216198444366455
25,0.965745210647583,0.37165865302085876,0.6875,1.1257590055465698
26,0.9633413553237915,0.36381423473358154,0.75,1.0628535747528076
27,0.9681490659713745,0.32963985204696655,0.625,1.1984854936599731
28,0.9693509340286255,0.33548370003700256,0.6420454382896423,1.211918592453003
29,0.9753605723381042,0.3194419741630554,0.7272727489471436,1.0700384378433228
30,0.9825721383094788,0.2843354642391205,0.6931818127632141,1.1444144248962402
31,0.984375,0.2712121605873108,0.6988636255264282,1.176185965538025
32,0.9819711446762085,0.27079635858535767,0.7443181872367859,1.0668752193450928
33,0.9741586446762085,0.28299373388290405,0.6931818127632141,1.0166990756988525
34,0.9765625,0.2742379605770111,0.6818181872367859,1.2214837074279785
35,0.9633413553237915,0.3048490881919861,0.6875,1.1152039766311646
36,0.9693509340286255,0.2921953499317169,0.6931818127632141,1.1639447212219238
37,0.9759615659713745,0.26637810468673706,0.6704545617103577,1.2593668699264526
38,0.987379789352417,0.22470521926879883,0.6420454382896423,1.1543432474136353
39,0.9945913553237915,0.20283278822898865,0.6818181872367859,1.2286664247512817
