epoch,accuracy,loss,val_accuracy,val_loss
0,0.045673076063394547,3.8983957767486572,0.11363636702299118,3.498347520828247
1,0.11358173191547394,3.290799617767334,0.19886364042758942,2.9686973094940186
2,0.18930289149284363,2.8317646980285645,0.22727273404598236,2.605998992919922
3,0.2662259638309479,2.4798426628112793,0.25,2.377636671066284
4,0.33713942766189575,2.2611215114593506,0.3125,2.2132089138031006
5,0.37680289149284363,2.058021068572998,0.3636363744735718,2.1150383949279785
6,0.4344951808452606,1.903272032737732,0.40909090638160706,1.9053363800048828
7,0.4681490361690521,1.7910387516021729,0.4261363744735718,1.8952122926712036
8,0.49098557233810425,1.7125015258789062,0.4318181872367859,1.8282032012939453
9,0.528245210647583,1.5975449085235596,0.41477271914482117,1.7713265419006348
10,0.5462740659713745,1.5061389207839966,0.47159090638160706,1.7139931917190552
11,0.6015625,1.4226504564285278,0.46022728085517883,1.6563290357589722
12,0.596754789352417,1.3721860647201538,0.46590909361839294,1.6457488536834717
13,0.6195913553237915,1.3094921112060547,0.4829545319080353,1.5865039825439453
14,0.6460336446762085,1.230514645576477,0.4886363744735718,1.6676254272460938
15,0.6616586446762085,1.1813530921936035,0.4431818127632141,1.677443265914917
16,0.6754807829856873,1.145889401435852,0.4829545319080353,1.6288567781448364
17,0.7019230723381042,1.079577922821045,0.46022728085517883,1.6484553813934326
18,0.7307692170143127,0.9976900815963745,0.4886363744735718,1.5582797527313232
19,0.760817289352417,0.9450021982192993,0.5681818127632141,1.459196925163269
20,0.7578125,0.9253132939338684,0.4829545319080353,1.541449785232544
21,0.7728365659713745,0.8851233124732971,0.5056818127632141,1.5634642839431763
22,0.8064903616905212,0.8215792179107666,0.4829545319080353,1.6111449003219604
23,0.8257211446762085,0.7564545273780823,0.5397727489471436,1.4964181184768677
24,0.8245192170143127,0.7274854183197021,0.5511363744735718,1.481666922569275
25,0.8521634340286255,0.6860225200653076,0.5284090638160706,1.5588644742965698
26,0.8677884340286255,0.6547068357467651,0.5795454382896423,1.4596203565597534
27,0.856370210647583,0.6484051942825317,0.5681818127632141,1.4619174003601074
28,0.8659855723381042,0.6241747736930847,0.5056818127632141,1.5365413427352905
29,0.8810096383094788,0.5846595764160156,0.5909090638160706,1.4652339220046997
30,0.8960336446762085,0.5554323792457581,0.5170454382896423,1.5426831245422363
31,0.9044471383094788,0.5466042160987854,0.5284090638160706,1.5492092370986938
32,0.9194711446762085,0.503595769405365,0.5170454382896423,1.6333824396133423
33,0.909254789352417,0.5069188475608826,0.5056818127632141,1.5599093437194824
34,0.9260817170143127,0.47648537158966064,0.6079545617103577,1.4615029096603394
35,0.9224759340286255,0.47342821955680847,0.5284090638160706,1.6029174327850342
36,0.9417067170143127,0.4296460747718811,0.5227272510528564,1.563422441482544
37,0.9465144276618958,0.4011467695236206,0.5511363744735718,1.5734421014785767
38,0.942307710647583,0.41147422790527344,0.5397727489471436,1.59483802318573
39,0.948317289352417,0.39073383808135986,0.5795454382896423,1.5557326078414917
