epoch,accuracy,loss,val_accuracy,val_loss
0,0.013822115026414394,4.027875900268555,0.03125,4.022941589355469
1,0.022235576063394547,4.022619724273682,0.01875000074505806,4.014708042144775
2,0.037860576063394547,3.8594577312469482,0.10625000298023224,3.5386109352111816
3,0.18329326808452606,3.108070135116577,0.3187499940395355,2.5879225730895996
4,0.34735578298568726,2.369853973388672,0.5,2.021252393722534
5,0.5168269276618958,1.8734626770019531,0.53125,1.769840955734253
6,0.59375,1.5452595949172974,0.574999988079071,1.581083059310913
7,0.6929086446762085,1.2923483848571777,0.65625,1.4501584768295288
8,0.7722355723381042,1.081500768661499,0.637499988079071,1.3481723070144653
9,0.8425480723381042,0.8815212845802307,0.6625000238418579,1.280929684638977
10,0.8816105723381042,0.781815230846405,0.6875,1.225353479385376
11,0.9224759340286255,0.6584400534629822,0.6875,1.1742597818374634
12,0.9543269276618958,0.5570259094238281,0.637499988079071,1.2841218709945679
13,0.9753605723381042,0.4830968976020813,0.7250000238418579,1.1476900577545166
14,0.9867788553237915,0.4274166524410248,0.699999988079071,1.0969117879867554
15,0.9885817170143127,0.37731680274009705,0.706250011920929,1.1508913040161133
16,0.996995210647583,0.32727399468421936,0.71875,1.0459177494049072
17,0.9981971383094788,0.29533350467681885,0.7562500238418579,1.0571027994155884
18,0.9993990659713745,0.26988542079925537,0.762499988079071,0.9934784770011902
19,1.0,0.25291863083839417,0.7250000238418579,1.045767068862915
20,1.0,0.23093637824058533,0.768750011920929,0.9544041752815247
21,1.0,0.21526286005973816,0.737500011920929,0.9925705194473267
22,0.9993990659713745,0.2028512805700302,0.71875,0.9880749583244324
23,1.0,0.19109709560871124,0.7437499761581421,0.9971462488174438
24,1.0,0.18580451607704163,0.737500011920929,0.9706495404243469
25,0.9987980723381042,0.17712847888469696,0.75,0.9924169778823853
26,1.0,0.1647828221321106,0.7562500238418579,0.959183394908905
27,0.9987980723381042,0.16039007902145386,0.7437499761581421,0.8821318745613098
28,1.0,0.14836062490940094,0.768750011920929,0.8641608357429504
29,1.0,0.1376083940267563,0.7124999761581421,0.9546910524368286
