epoch,accuracy,loss,val_accuracy,val_loss
0,0.01923076994717121,4.023703575134277,0.05113636329770088,3.9738471508026123
1,0.07932692021131516,3.569708824157715,0.10795454680919647,3.1013381481170654
2,0.18449519574642181,2.927625894546509,0.21590909361839294,2.720522880554199
3,0.2680288553237915,2.5366320610046387,0.33522728085517883,2.2835617065429688
4,0.3780048191547394,2.1608524322509766,0.3693181872367859,2.0875861644744873
5,0.4537259638309479,1.8528603315353394,0.5056818127632141,1.7031466960906982
6,0.5210336446762085,1.5645827054977417,0.46022728085517883,1.6913868188858032
7,0.588942289352417,1.42294442653656,0.5170454382896423,1.5263954401016235
8,0.640625,1.2618204355239868,0.5681818127632141,1.4360862970352173
9,0.7007211446762085,1.124577283859253,0.5909090638160706,1.4137581586837769
10,0.7493990659713745,0.9870442748069763,0.5965909361839294,1.322847604751587
11,0.7956730723381042,0.9114090800285339,0.5909090638160706,1.4299499988555908
12,0.8197115659713745,0.8109896183013916,0.5795454382896423,1.3935173749923706
13,0.8425480723381042,0.7316153049468994,0.5909090638160706,1.3881512880325317
14,0.8731971383094788,0.6676912307739258,0.5852272510528564,1.3782347440719604
15,0.9008413553237915,0.5886802673339844,0.6477272510528564,1.3213462829589844
16,0.926682710647583,0.5189827680587769,0.6306818127632141,1.3574845790863037
17,0.9302884340286255,0.4926774203777313,0.6761363744735718,1.2603529691696167
18,0.9368990659713745,0.4642876982688904,0.6306818127632141,1.4165419340133667
19,0.9411057829856873,0.4275738596916199,0.5909090638160706,1.390023112297058
20,0.973557710647583,0.3819761574268341,0.5909090638160706,1.32712984085083
21,0.9825721383094788,0.33018529415130615,0.6306818127632141,1.3547108173370361
22,0.979567289352417,0.3227907717227936,0.6363636255264282,1.3067717552185059
23,0.9855769276618958,0.29098963737487793,0.6477272510528564,1.3109712600708008
24,0.989182710647583,0.264919638633728,0.6136363744735718,1.364332914352417
25,0.9837740659713745,0.258896142244339,0.6647727489471436,1.260956883430481
26,0.989182710647583,0.2490684986114502,0.5795454382896423,1.4962180852890015
27,0.971754789352417,0.3010249435901642,0.6079545617103577,1.5609432458877563
28,0.9807692170143127,0.27037137746810913,0.5909090638160706,1.4850767850875854
29,0.9897836446762085,0.2339695394039154,0.6079545617103577,1.4602586030960083
30,0.9957932829856873,0.20113417506217957,0.5909090638160706,1.325283169746399
31,0.9915865659713745,0.20880651473999023,0.6420454382896423,1.3776190280914307
32,0.9939903616905212,0.18831497430801392,0.625,1.3815665245056152
33,0.9939903616905212,0.17898060381412506,0.6420454382896423,1.3584946393966675
34,0.9975961446762085,0.16114147007465363,0.6420454382896423,1.3386040925979614
35,0.9945913553237915,0.1633412092924118,0.6136363744735718,1.422802448272705
36,0.9933894276618958,0.15594623982906342,0.6136363744735718,1.4174660444259644
37,0.9933894276618958,0.16899919509887695,0.6306818127632141,1.4661903381347656
38,0.9963942170143127,0.15981410443782806,0.6193181872367859,1.4142528772354126
39,0.9975961446762085,0.1503666788339615,0.6022727489471436,1.3941826820373535
